Title,Date,Link,Description,Bill_Number
"H.R. 4034, a bill to designate the facility of the United States Postal Service located at 602 Pacific Avenue in Bremerton, Washington, as the &quot;John Henry Turpin Post Office Building&quot;","Tue, 15 Sep 2020 17:20:00 -0400",https://www.cbo.gov/publication/56581,"As ordered reported by the House Committee on Oversight and Reform on December 19, 2019
",H.R. 4034
"H.R. 4200, a bill to designate the facility of the United States Postal Service located at 321 South 1st Street in Montrose, Colorado, as the &quot;Sergeant David Kinterknecht Post Office&quot;","Tue, 15 Sep 2020 17:20:00 -0400",https://www.cbo.gov/publication/56582,"As ordered reported by the House Committee on Oversight and Reform on December 19, 2019
",H.R. 4200
"H.R. 4672, a bill to designate the facility of the United States Postal Service located at 21701 Stevens Creek Boulevard in Cupertino, California, as the &quot;Petty Officer 2nd Class (SEAL) Matthew G. Axelson Post Office Building&quot;","Tue, 15 Sep 2020 17:20:00 -0400",https://www.cbo.gov/publication/56583,"As ordered reported by the House Committee on Oversight and Reform on December 19, 2019
",H.R. 4672
"H.R. 4734, a bill to designate the facility of the United States Postal Service located at 171 South Maple Street in Dana, Indiana, as the &quot;Ernest &#039;Ernie&#039; T. Pyle Post Office&quot;","Tue, 15 Sep 2020 17:20:00 -0400",https://www.cbo.gov/publication/56584,"As ordered reported by the House Committee on Oversight and Reform on December 19, 2019
",H.R. 4734
"H.R. 4785, a bill to designate the facility of the United States Postal Service located at 1305 U.S. Highway 90 West in Castroville, Texas, as the &quot;Lance Corporal Rhonald Dain Rairdan Post Office&quot;","Tue, 15 Sep 2020 17:20:00 -0400",https://www.cbo.gov/publication/56585,"As ordered reported by the House Committee on Oversight and Reform on December 19, 2019
",H.R. 4785
"H.R. 4975, a bill to designate the facility of the United States Postal Service located at 1201 Sycamore Square Drive in Midlothian, Virginia, as the &quot;Dorothy Braden Bruce Post Office Building&quot;","Tue, 15 Sep 2020 17:20:00 -0400",https://www.cbo.gov/publication/56586,"As ordered reported by the House Committee on Oversight and Reform on December 19, 2019
",H.R. 4975
"H.R. 5062, a bill to designate the facility of the United States Postal Service located at 9930 Conroy Windermere Road in Windermere, Florida, as the &quot;Officer Robert German Post Office Building&quot;","Tue, 15 Sep 2020 17:20:00 -0400",https://www.cbo.gov/publication/56587,"As ordered reported by the House Committee on Oversight and Reform on December 19, 2019
",H.R. 5062
"H.R. 5317, a bill to designate facility of the United States Postal Service located at 315 Addicks Howell Road in Houston, Texas, as the “Deputy Sandeep Singh Dhaliwal Post Office Building”","Tue, 15 Sep 2020 17:20:00 -0400",https://www.cbo.gov/publication/56588,"As ordered reported by the House Committee on Oversight and Reform on March 4, 2020
",H.R. 5317
"H.R. 5384, a bill to designate the facility of the United States Postal Service located at 100 Crosby Street in Mansfield, Louisiana, as the &quot;Dr. C.O. Simpkins, Sr., Post Office&quot;","Tue, 15 Sep 2020 17:20:00 -0400",https://www.cbo.gov/publication/56589,"As ordered reported by the House Committee on Oversight and Reform on December 19, 2019
",H.R. 5384
"S. 2981, National Oceanic and Atmospheric Administration Commissioned Officer Corps Amendments Act of 2019","Tue, 15 Sep 2020 13:03:00 -0400",https://www.cbo.gov/publication/56577,"As ordered reported by the Senate Committee on Commerce, Science, and Transportation on December 11, 2019
",S. 2981
"H.R. 2246, a bill to designate the facility of the United States Postal Service located at 201 West Cherokee Street in Brookhaven, Mississippi, as the &quot;Deputy Donald William Durr, Corporal Zach Moak, and Patrolman James White Memorial Post Office Buildi","Mon, 14 Sep 2020 21:41:00 -0400",https://www.cbo.gov/publication/56574,"As ordered reported by the House Committee on Oversight and Reform on December 19, 2019
",H.R. 2246
"H.R. 8089, Emergency Stopgap USCIS Stabilization Act","Mon, 14 Sep 2020 16:45:00 -0400",https://www.cbo.gov/publication/56573,"As passed by the House of Representatives
",H.R. 8089
"H.R. 6589, Department of Veterans Affairs Chief Financial Officer Authority and Collaboration Act of 2020","Mon, 14 Sep 2020 16:19:00 -0400",https://www.cbo.gov/publication/56572,"As ordered reported by the House Committee on Veterans’ Affairs on July 30, 2020
",H.R. 6589
"S. 3948, a bill to amend the Alyce Spotted Bear and Walter Soboleff Commission on Native Children Act to extend the deadline for a report by the Alyce Spotted Bear and Walter Soboleff Commission on Native Children, and for other purposes","Wed, 09 Sep 2020 15:23:00 -0400",https://www.cbo.gov/publication/56565,"As ordered reported by the Senate Committee on Indian Affairs
on July 29, 2020
",S. 3948
"S. 2502, American Security Drone Act of 2020","Wed, 09 Sep 2020 15:21:00 -0400",https://www.cbo.gov/publication/56567,"As ordered reported by the Senate Committee on Homeland Security and Governmental Affairs on March 11, 2020
",S. 2502
"H.R. 2694, Pregnant Workers Fairness Act","Wed, 09 Sep 2020 15:19:00 -0400",https://www.cbo.gov/publication/56568,"As ordered reported by the House Committee on Education and Labor on January 14, 2020
",H.R. 2694
"H.R. 7111, Navy SEAL Chief Petty Officer William ‘Bill’ Mulder (Ret.) Veterans Economic Recovery Act of 2020","Wed, 09 Sep 2020 11:59:00 -0400",https://www.cbo.gov/publication/56555,"As ordered reported by the House Committee on Veterans’ Affairs on July 30, 2020
",H.R. 7111
"S. 2216, Transparency and Effective Accountability Measures for Veterans Caregivers Act","Wed, 09 Sep 2020 11:57:00 -0400",https://www.cbo.gov/publication/56556,"As ordered reported by the Senate Committee on Veteran’s Affairs on August 5, 2020
",S. 2216
"H.R. 7795, Veterans Benefits Fairness and Transparency Act of 2020","Wed, 09 Sep 2020 11:54:00 -0400",https://www.cbo.gov/publication/56557,"As ordered reported by the House Committee on Veterans’ Affairs on July 30, 2020
",H.R. 7795
"S. 2558, Nursing Home Care for Native American Veterans Act","Wed, 09 Sep 2020 11:52:00 -0400",https://www.cbo.gov/publication/56558,"As ordered reported by the Senate Committee on Veterans’ Affairs on August 5, 2020
",S. 2558
"H.R. 5517, Gandhi-King Scholarly Exchange Initiative Act","Wed, 09 Sep 2020 11:49:00 -0400",https://www.cbo.gov/publication/56559,"As ordered reported by the House Committee on Foreign Affairs on July 29, 2020
",H.R. 5517
"H.R. 2271, Scarlett’s Sunshine on Sudden Unexpected Death Act","Wed, 09 Sep 2020 11:45:00 -0400",https://www.cbo.gov/publication/56563,"As ordered reported by the House Committee on Energy and Commerce on July 15, 2020
",H.R. 2271
"S. 2661, National Suicide Hotline Designation Act of 2020","Wed, 09 Sep 2020 11:43:00 -0400",https://www.cbo.gov/publication/56561,"As passed by the Senate on May 13, 2020",S. 2661
"S. 4204, Federal Emergency Pandemic Response Act","Wed, 09 Sep 2020 11:38:00 -0400",https://www.cbo.gov/publication/56562,"As ordered reported by the Senate Committee on Homeland Security and Governmental Affairs on July 22, 2020
",S. 4204
"S. 4162, AIR Act of 2020","Wed, 09 Sep 2020 11:35:00 -0400",https://www.cbo.gov/publication/56560,"As ordered reported by the Senate Committee on Commerce, Science, and Transportation on July 22, 2020
",S. 4162
"S. 3099, Southeast Alaska Regional Health Consortium Land Transfer Act of 2019","Fri, 04 Sep 2020 11:00:00 -0400",https://www.cbo.gov/publication/56549,"As ordered reported by the Senate Committee on Indian Affairs
on July 29, 2020
",S. 3099
"H.R. 7119, Alaska Native Tribal Health Consortium Land Transfer Act of 2020","Fri, 04 Sep 2020 11:00:00 -0400",https://www.cbo.gov/publication/56550,"As ordered reported by the House Committee on Natural Resources
on July 29, 2020
",H.R. 7119
"S. 3100, Alaska Native Tribal Health Consortium Land Transfer Act of 2019","Fri, 04 Sep 2020 11:00:00 -0400",https://www.cbo.gov/publication/56551,"As ordered reported by the Senate Committee on Indian Affairs
on July 29, 2020
",S. 3100
"S. 2891, Tribal Wildlife Corridors Act of 2019","Thu, 03 Sep 2020 16:50:00 -0400",https://www.cbo.gov/publication/56548,"As ordered reported by the Senate Committee on Indian Affairs
on July 29, 2020
",S. 2891
"H.R. 1267, B-47 Ridge Designation Act","Thu, 03 Sep 2020 08:24:00 -0400",https://www.cbo.gov/publication/56545,"As ordered reported by the House Committee on Natural Resources on July 29, 2020
",H.R. 1267
"H.R. 6535, a bill to deem an urban Indian organization and employees thereof to be a part of the Public Health Service for the purposes of certain claims for personal injury, and for other purposes","Thu, 03 Sep 2020 08:24:00 -0400",https://www.cbo.gov/publication/56546,"As ordered reported by the House Committee on Natural Resources on July 29, 2020
",H.R. 6535
"S. 3643, VA Mission Telehealth Clarification Act","Thu, 03 Sep 2020 08:24:00 -0400",https://www.cbo.gov/publication/56547,"As ordered reported by the Senate Committee on Veterans’ Affairs on August 5, 2020
",S. 3643
"H.R. 5487, Veterans Cemetery Grants Improvement Act","Tue, 01 Sep 2020 16:14:00 -0400",https://www.cbo.gov/publication/56536,"As ordered reported by the House Committee on Veterans’ Affairs on July 30, 2020
",H.R. 5487
"S. 685, Inspector General Access Act of 2019","Tue, 01 Sep 2020 16:14:00 -0400",https://www.cbo.gov/publication/56538,"As reported by the Senate Committee on the Judiciary on June 29, 2020
",S. 685
"H.R. 3160, Blackwater Trading Post Land Transfer Act","Tue, 01 Sep 2020 16:14:00 -0400",https://www.cbo.gov/publication/56539,"As ordered reported by the House Committee on Natural Resources on January 15, 2020
",H.R. 3160
"S. 2912, Blackwater Trading Post Land Transfer Act","Tue, 01 Sep 2020 16:14:00 -0400",https://www.cbo.gov/publication/56540,"As ordered reported by the Senate Committee on Indian Affairs on July 29, 2020
",S. 2912
"H.R. 7445, a bill to amend title 38, United States Code, to expand eligibility for home loans from the Secretary of Veterans Affairs to certain members of the reserve components of the Armed Forces, and for other purposes","Tue, 01 Sep 2020 12:16:00 -0400",https://www.cbo.gov/publication/56533,"As ordered reported by the House Committee on Veterans’ Affairs on July 30, 2020
",H.R. 7445
"H.R. 3331, Countering Hizballah in Lebanon’s Military Act of 2020","Tue, 01 Sep 2020 12:16:00 -0400",https://www.cbo.gov/publication/56534,"As ordered reported by the House Committee on Foreign Affairs on July 29, 2020
",H.R. 3331
"S. 3282, Protecting Business Opportunities for Veterans Act of 2020","Tue, 01 Sep 2020 12:16:00 -0400",https://www.cbo.gov/publication/56535,"As ordered reported by the Senate Committee on Veterans’ Affairs on August 5, 2020
",S. 3282
"H.R. 4908, Native American Veteran Parity in Access to Care Today Act","Mon, 31 Aug 2020 17:10:00 -0400",https://www.cbo.gov/publication/56532,"As ordered reported by the House Committee on Veterans’ Affairs on July 30, 2020
",H.R. 4908
"H.R. 5639, Chuck Osier Burial Benefits Act","Fri, 28 Aug 2020 12:50:00 -0400",https://www.cbo.gov/publication/56529,"As ordered reported by the House Committee on Veterans’ Affairs on July 30, 2020",H.R. 5639
"H.R. 7623, Passport Backlog Elimination Act","Fri, 28 Aug 2020 12:43:00 -0400",https://www.cbo.gov/publication/56528,"As ordered reported by the House Committee on Foreign Affairs on July 29, 2020
",H.R. 7623
"H.R. 2791, Department of Veterans Affairs Tribal Advisory Committee  Act of 2020","Fri, 28 Aug 2020 12:41:00 -0400",https://www.cbo.gov/publication/56525,"As ordered reported by the House Committee on Veterans’ Affairs on July 30, 2020
",H.R. 2791
"H.R. 8015, Delivering for America Act","Fri, 21 Aug 2020 17:00:00 -0400",https://www.cbo.gov/publication/56521,"CBO’s Estimate of the Statutory Pay-As-You-Go Effects of H.R. 8015, as Posted on the House Rules Committee Website on August 19, 2020
",H.R. 8015
"H.R. 4526, Brian Tally VA Employment Transparency Act","Tue, 18 Aug 2020 16:08:00 -0400",https://www.cbo.gov/publication/56512,"As ordered reported by the House Committee on Veterans’ Affairs on July 30, 2020
",H.R. 4526
"H.R. 5273, Securing America’s Ports Act","Tue, 18 Aug 2020 16:07:00 -0400",https://www.cbo.gov/publication/56513,"As passed by the House of Representatives on February 10, 2020
",H.R. 5273
"H.R. 5273, Securing America’s Ports Act","Tue, 18 Aug 2020 16:07:00 -0400",https://www.cbo.gov/publication/56514,"As ordered reported by the Senate Committee on Homeland Security and Governmental Affairs on
March 11, 2020
",H.R. 5273
"H.R. 2468, School-Based Allergies and Asthma Management Program Act","Tue, 18 Aug 2020 11:00:00 -0400",https://www.cbo.gov/publication/56509,"As ordered reported by the House Committee on Energy and Commerce on July 15, 2020
",H.R. 2468
"H.R. 6237, Proper and Reimbursed Care for Native Veterans Act","Tue, 18 Aug 2020 11:00:00 -0400",https://www.cbo.gov/publication/56510,"As ordered reported by the House Committee on Natural Resources on July 29, 2020
",H.R. 6237
"S. 4157, National Infrastructure Simulation and Analysis Center Pandemic Modeling Act of 2020","Wed, 05 Aug 2020 12:27:24 -0400",https://www.cbo.gov/publication/56501,"As ordered reported by the Senate Committee on Homeland Security and Governmental Affairs on July 22, 2020
",S. 4157
"S. 4024, Cybersecurity Advisory Committee Authorization Act of 2020","Wed, 05 Aug 2020 12:27:19 -0400",https://www.cbo.gov/publication/56500,"As ordered reported by the Senate Committee on Homeland Security and Governmental Affairs on July 22, 2020
",S. 4024
"S. 3455, No TikTok on Government Devices Act","Wed, 05 Aug 2020 10:49:16 -0400",https://www.cbo.gov/publication/56502,"As ordered reported by the Senate Committee on Homeland Security and Governmental Affairs on July 22, 2020
",S. 3455
"Statutory Pay-As-You-Go Effects of H.R. 7575, the Water Resources Development Act of 2020","Wed, 29 Jul 2020 12:00:00 -0400",https://www.cbo.gov/publication/56495,"As Posted on the Website of the Clerk of the House on July 28, 2020
",H.R. 7575
"H.R. 4248, Surface Mining Control and Reclamation Act Amendments of 2019","Tue, 28 Jul 2020 14:42:00 -0400",https://www.cbo.gov/publication/56494,"As ordered reported by the House Committee on Natural Resources on January 15, 2020
",H.R. 4248
"Statutory Pay-As-You-Go Effects of H.R. 6192, the 1921 Silver Dollar Coin Anniversary Act","Tue, 28 Jul 2020 13:28:00 -0400",https://www.cbo.gov/publication/56493,"As Introduced in the House of Representatives on March 11, 2020
",H.R. 6192
"H.R. 7617, Defense, Commerce, Justice, Science, Energy and Water Development, Financial Services and General Government, Homeland Security, Labor, HHS, Education, Transportation, Housing, and Urban Development Appropriations Act, 2021","Mon, 27 Jul 2020 18:48:00 -0400",https://www.cbo.gov/publication/56488,"As posted on the House Committee on Rules Website https://rules.house.gov/bill/116/hr-7617)
",H.R. 7617
"H.R. 2579, Hardrock Leasing and Reclamation Act of 2019","Mon, 27 Jul 2020 15:47:00 -0400",https://www.cbo.gov/publication/56489,"As ordered reported by the House Committee on Natural Resources on October 23, 2019
",H.R. 2579
"S. 3681, Ensuring Health Safety in the Skies Act of 2020","Mon, 27 Jul 2020 15:43:22 -0400",https://www.cbo.gov/publication/56490,"As ordered reported by the Senate Committee on Commerce, Science, and Transportation on May 20, 2020
",S. 3681
"S. 2894, Federal Maritime Commission National Shipper Advisory Committee Act of 2019","Mon, 27 Jul 2020 15:40:55 -0400",https://www.cbo.gov/publication/56491,"As ordered reported by the Senate Committee on Commerce, Science, and Transportation on May 20, 2020
",S. 2894
"H.R. 2795, Wildlife Corridors Conservation Act of 2019","Mon, 27 Jul 2020 15:22:48 -0400",https://www.cbo.gov/publication/56492,"As ordered reported by the House Committee on Natural Resources on January 29, 2020
",H.R. 2795
"H.R. 4761, DHS Opioid Detection Resilience Act of 2019","Fri, 24 Jul 2020 08:00:07 -0400",https://www.cbo.gov/publication/56487,"As ordered reported by the Senate Committee on Homeland Security and Governmental Affairs on March 11, 2020
",H.R. 4761
"S. 3729, Motor Carrier Safety Grant Relief Act of 2020","Thu, 23 Jul 2020 15:00:35 -0400",https://www.cbo.gov/publication/56485,"As ordered reported by the Senate Committee on Commerce, Science, and Transportation on May 20, 2020
",S. 3729
"S. 2802, Marine Mammal Research and Response Act of 2019","Thu, 23 Jul 2020 15:00:34 -0400",https://www.cbo.gov/publication/56484,"As ordered reported by the Senate Committee on Commerce, Science, and Transportation on December 11, 2019
",S. 2802
"H.R. 2733, Savanna&#039;s Act","Thu, 23 Jul 2020 15:00:33 -0400",https://www.cbo.gov/publication/56483,"As ordered reported by the House Committee on the Judiciary on March 11, 2020
",H.R. 2733
Statutory Pay-As-You-Go Effects of H.R. 7573,"Wed, 22 Jul 2020 09:59:51 -0400",https://www.cbo.gov/publication/56482,"As introduced on July 13, 2020, with an amendment.
",H.R. 7573
"H.R. 7608, State, Foreign Operations, Agriculture, Rural Development, Interior, Environment, Military Construction, and Veterans Affairs Appropriations Act, 2021","Tue, 21 Jul 2020 15:55:42 -0400",https://www.cbo.gov/publication/56480,"As posted on the House Committee on Rules Website https://rules.house.gov/bill/116/hr-7608)
",H.R. 7608
"H.R. 7027, Child Care is Essential Act","Fri, 17 Jul 2020 15:03:00 -0400",https://www.cbo.gov/publication/56478,"As posted on the House Rules Committee website (Rules Committee Print 116-58 https://rules.house.gov/bill/116/hr-7027)
",H.R. 7027
"H.R. 7327, Child Care for Economic Recovery Act","Fri, 17 Jul 2020 15:03:00 -0400",https://www.cbo.gov/publication/56479,"As introduced on June 25, 2020
",H.R. 7327
"Direct Spending Effects of the Senate Amendment to H.R. 1957, Great American Outdoors Act","Thu, 16 Jul 2020 18:03:00 -0400",https://www.cbo.gov/publication/56477,"As passed by the Senate Committee on Energy and Natural Resources on June 17, 2020
",H.R. 1957
"H.R. 6395, the William M. (Mac) Thornberry National Defense Authorization Act for Fiscal Year 2021","Thu, 16 Jul 2020 11:06:00 -0400",https://www.cbo.gov/publication/56476,"As reported by the House Committee on Armed Services on July 9, 2020
",H.R. 6395
"H.R. 192, Trans-Sahara Counterterrorism Partnership Program Act of 2020","Wed, 15 Jul 2020 11:04:00 -0400",https://www.cbo.gov/publication/56473,"As reported by the Senate Committee on Foreign Relations on June 3, 2020
",H.R. 192
"S. 3176, United States-Israel Security Authorization Act of 2020","Wed, 15 Jul 2020 11:04:00 -0400",https://www.cbo.gov/publication/56474,"As reported by the Senate Committee on Foreign Relations on June 3, 2020
",S. 3176
"H.R. 6395, the William M. (Mac) Thornberry National Defense Authorization Act for Fiscal Year 2021","Thu, 09 Jul 2020 10:12:00 -0400",https://www.cbo.gov/publication/56471,"Letter to the Honorable Adam Smith
",H.R. 6395
"S. 4049, the National Defense Authorization Act for Fiscal Year 2021","Thu, 02 Jul 2020 08:51:46 -0400",https://www.cbo.gov/publication/56462,"As reported by the Senate Committee on Armed Services on June 23, 2020
",S. 4049
"H.R. 149, Housing Fairness Act of 2020","Wed, 01 Jul 2020 15:22:37 -0400",https://www.cbo.gov/publication/56460,"As ordered reported by the House Committee on Financial Services on February 28, 2020
",H.R. 149
Coronavirus Child Care and Education Relief Act,"Wed, 01 Jul 2020 14:02:52 -0400",https://www.cbo.gov/publication/56454,"As posted on the Senate Committee on Health, Education, Labor, and Pensions website
",
"S. 2702, Integrated Energy Systems Act of 2019","Wed, 01 Jul 2020 11:09:32 -0400",https://www.cbo.gov/publication/56456,"As reported by the Senate Committee on Energy and Natural Resources on January 7, 2020
",S. 2702
"H.R. 1049, National Heritage Area Act of 2020","Wed, 01 Jul 2020 10:07:47 -0400",https://www.cbo.gov/publication/56455,"As ordered reported by the House Committee on Natural Resources on January 29, 2020
",H.R. 1049
"H.R. 2, Moving Forward Act, Including the Manager’s Amendment (DeFazio 228)","Tue, 30 Jun 2020 15:13:09 -0400",https://www.cbo.gov/publication/56453,"As posted on the House Rules Committee website on June 22, 2020
",H.R. 2
"H.R. 5552, Migratory Bird Protection Act of 2020","Tue, 30 Jun 2020 12:32:24 -0400",https://www.cbo.gov/publication/56452,"As ordered reported by the House Committee on Natural Resources on January 15, 2020
",H.R. 5552
"H.R. 6100, Strengthening the Opposition to Female Genital Mutilation Act of 2020","Tue, 30 Jun 2020 09:09:54 -0400",https://www.cbo.gov/publication/56451,"As ordered reported by the House Committee on the Judiciary on March 11, 2020
",H.R. 6100
"S. 3303, Promoting Service in Transportation Act","Tue, 30 Jun 2020 09:09:51 -0400",https://www.cbo.gov/publication/56450,"As ordered reported by the Senate Committee on Commerce, Science, and Transportation on March 11, 2020
",S. 3303
"S. 2693, READI Act","Tue, 30 Jun 2020 09:09:47 -0400",https://www.cbo.gov/publication/56449,"As ordered reported by the Senate Committee on Commerce, Science, and Transportation on November 13, 2019
",S. 2693
"Rules Committee Print 116-56, Patient Protection and Affordable Care Enhancement Act, as Amended by Amendment Number 6 (Pallone, Neal, Scott)","Fri, 26 Jun 2020 17:12:00 -0400",https://www.cbo.gov/publication/56448,"As posted on the House Rules Committee website on June 25, 2020
",
"H.R. 7301, Emergency Housing Protections and Relief Act of 2020","Fri, 26 Jun 2020 12:22:00 -0400",https://www.cbo.gov/publication/56445,"As Introduced in the House of Representatives on June 24, 2020
",H.R. 7301
"H.R. 5139, Stop Sexual Assault and Harassment in Transportation Act","Fri, 26 Jun 2020 11:00:00 -0400",https://www.cbo.gov/publication/56444,"As ordered reported by the House Committee on Transportation and Infrastructure on November 20, 2019
",H.R. 5139
"H.R. 5126, DESCEND Act of 2020","Thu, 25 Jun 2020 17:03:00 -0400",https://www.cbo.gov/publication/56443,"As ordered reported by the House Committee on Natural Resources on March 11, 2020
",H.R. 5126
"H.R. 2748, SAFE Act","Thu, 25 Jun 2020 16:09:00 -0400",https://www.cbo.gov/publication/56440,"As ordered reported by the House Committee on Natural Resources on January 29, 2020
",H.R. 2748
"H.R. 5804, DHS Blue Campaign Enhancement Act","Thu, 25 Jun 2020 16:09:00 -0400",https://www.cbo.gov/publication/56441,"As ordered reported by the House Committee on Homeland Security on February 12, 2020
",H.R. 5804
"S. 2418, Conservation of America’s Shoreline Terrain and Aquatic Life Act","Thu, 25 Jun 2020 11:01:00 -0400",https://www.cbo.gov/publication/56437,"As reported by the Senate Committee on Energy and Natural Resources on February 25, 2020
",S. 2418
"H.R. 3723, Desalination Development Act","Thu, 25 Jun 2020 11:01:00 -0400",https://www.cbo.gov/publication/56438,"As ordered reported by the House Committee on Natural Resources on March 11, 2020
",H.R. 3723
"S. 3717, Spectrum IT Modernization Act of 2020","Thu, 25 Jun 2020 11:01:00 -0400",https://www.cbo.gov/publication/56439,"As ordered reported by the Senate Committee on Commerce, Science, and Transportation on May 20, 2020
",S. 3717
"S. 4049, National Defense Authorization Act for Fiscal Year 2021","Wed, 24 Jun 2020 16:40:00 -0400",https://www.cbo.gov/publication/56435,"Letter to the Honorable James M. Inhofe
",S. 4049
"H.R. 5736, Transnational White Supremacist Extremism Review Act","Wed, 24 Jun 2020 16:40:00 -0400",https://www.cbo.gov/publication/56436,"As ordered reported by the House Committee on Homeland Security on February 12, 2020
",H.R. 5736
"Rules Committee Print 116-56, Patient Protection and Affordable Care Enhancement Act","Wed, 24 Jun 2020 12:21:00 -0400",https://www.cbo.gov/publication/56434,"As posted on the House Rules Committee website on June 22, 2020
",H.R. 1425
"H.R. 7120, George Floyd Justice in Policing Act of 2020","Wed, 24 Jun 2020 11:09:00 -0400",https://www.cbo.gov/publication/56433,"As reported by the House Committee on the Judiciary on June 19, 2020
",H.R. 7120
"H.R. 4230, CIT Act of 2019","Tue, 23 Jun 2020 16:06:00 -0400",https://www.cbo.gov/publication/56431,"As ordered reported by the House Committee on Science, Space, and Technology on February 12, 2020
",H.R. 4230
"H.R. 5912, Expedited Delivery of Airport Infrastructure Act of 2020","Tue, 23 Jun 2020 16:06:00 -0400",https://www.cbo.gov/publication/56432,"As ordered reported by the House Committee on Transportation and Infrastructure on February 26, 2020
",H.R. 5912
"H.R. 5822, Homeland Security Acquisition Professional Career Program Act","Tue, 23 Jun 2020 11:01:00 -0400",https://www.cbo.gov/publication/56428,"As ordered reported by the House Committee on Homeland Security on February 12, 2020
",H.R. 5822
"H.R. 5374, Advanced Geothermal Research and Development Act of 2019","Tue, 23 Jun 2020 11:01:00 -0400",https://www.cbo.gov/publication/56429,"As ordered reported by the House Committee on Science, Space, and Technology on February 12, 2020
",H.R. 5374
"S. 2904, Identifying Outputs of Generative Adversarial Networks Act","Tue, 23 Jun 2020 11:01:00 -0400",https://www.cbo.gov/publication/56430,"As ordered reported by the Senate Committee on Commerce, Science, and Transportation on May 20, 2020
",S. 2904
"H.R. 3068, Offshore Wind Jobs and Opportunity Act","Mon, 22 Jun 2020 16:00:00 -0400",https://www.cbo.gov/publication/56425,"As ordered reported by the House Committee on Natural Resources on January 15, 2020
",H.R. 3068
"H.R. 3675, Trusted Traveler Reconsideration and Restoration Act of 2019","Mon, 22 Jun 2020 16:00:00 -0400",https://www.cbo.gov/publication/56426,"As ordered reported by the Senate Committee on Homeland Security and Governmental Affairs on March 11, 2020
",H.R. 3675
"H.R. 2986, BEST Act","Mon, 22 Jun 2020 16:00:00 -0400",https://www.cbo.gov/publication/56427,"As ordered reported by the House Committee on Science, Space, and Technology on February 12, 2020
",H.R. 2986
"H.R. 5316, Move Water Now Act","Mon, 22 Jun 2020 11:09:00 -0400",https://www.cbo.gov/publication/56424,"As ordered reported by the House Committee on Natural Resources on February 12, 2020
",H.R. 5316
"S. 2971, CAPTA Reauthorization Act of 2019","Thu, 18 Jun 2020 10:52:45 -0400",https://www.cbo.gov/publication/56417,"As reported by the Senate Committee on Health, Education, Labor, and Pensions on January 15, 2020
",S. 2971
"H.R. 5802, TSA Child CARE Act","Thu, 18 Jun 2020 10:49:16 -0400",https://www.cbo.gov/publication/56418,"As ordered reported by the House Committee on Homeland Security on February 12, 2020
",H.R. 5802
"H.R. 5930, Workforce Investment Disclosure Act of 2020","Thu, 18 Jun 2020 10:47:00 -0400",https://www.cbo.gov/publication/56419,"As ordered reported by the House Committee on Financial Services on February 28, 2020
",H.R. 5930
"H.R. 5803, Washington, D.C. Admission Act","Wed, 17 Jun 2020 17:14:00 -0400",https://www.cbo.gov/publication/56416,"As ordered reported by the House Committee on Oversight and Reform on February 11, 2020
",H.R. 5803
"H.R. 5929, Shareholder Political Transparency Act of 2020","Tue, 16 Jun 2020 18:18:00 -0400",https://www.cbo.gov/publication/56415,"As ordered reported by the House Committee on Financial Services on February 28, 2020
",H.R. 5929
"S. 1046, ACCESS BROADBAND Act","Fri, 12 Jun 2020 11:00:05 -0400",https://www.cbo.gov/publication/56410,"As ordered reported by the Senate Committee on Commerce, Science, and Transportation on March 11, 2020
",S. 1046
"S. 2346, Fishery Failures: Urgently Needed Disaster Declarations Act","Fri, 12 Jun 2020 11:00:04 -0400",https://www.cbo.gov/publication/56412,"As ordered reported by the Senate Committee on Commerce, Science, and Transportation on November 13, 2019
",S. 2346
"H.R. 5347, Disadvantaged Community Drinking Water Assistance Act","Fri, 12 Jun 2020 09:16:05 -0400",https://www.cbo.gov/publication/56411,"As ordered reported by the House Committee on Natural Resources on February 12, 2020
",H.R. 5347
"S. 3418, STORM Act","Fri, 12 Jun 2020 09:16:03 -0400",https://www.cbo.gov/publication/56409,"As ordered reported by the Senate Committee on Homeland Security and Governmental Affairs on March 11, 2020
",S. 3418
"S. 2429, Restoring Resilient Reefs Act of 2019","Thu, 11 Jun 2020 14:12:19 -0400",https://www.cbo.gov/publication/56408,"As ordered reported by the Senate Committee on Commerce, Science, and Transportation on November 13, 2019
",S. 2429
"H.R. 5824, Federal Law Enforcement Training Research and Reporting Act of 2020","Wed, 10 Jun 2020 17:06:31 -0400",https://www.cbo.gov/publication/56407,"As ordered reported by the House Committee on Homeland Security on February 12, 2020
",H.R. 5824
"H.R. 6021, Northern Mariana Islands Small Business Development Act","Wed, 10 Jun 2020 17:06:29 -0400",https://www.cbo.gov/publication/56406,"As ordered reported by the House Committee on Small Business on March 11, 2020
",H.R. 6021
"Direct Spending Effects of Senate Amendment 1617 to H.R. 1957, the Taxpayer First Act of 2019","Wed, 10 Jun 2020 14:13:27 -0400",https://www.cbo.gov/publication/56405,"As introduced on June 10, 2020
",H.R. 1957
"H.R. 5828, DHS Illicit Cross-Border Tunnel Defense Act","Wed, 10 Jun 2020 13:39:43 -0400",https://www.cbo.gov/publication/56404,"As ordered reported by the House Committee on Homeland Security on February 12, 2020
",H.R. 5828
